CumulativeMethodScore,CumulativeTaskScore,CumulativeMethodTaskPairScore
8.13485351960892,4.5610574305328585e-06,8.13485808066635
0.858712107507894,2.2826916377496,6.456792782417073
0.226139180027176,2.610368025086275,3.4592173716161776
7.8191333541156265,1.438447957876062e-06,13.774159134781803
5.267924908913592,0.19600841635176608,6.733105280578745
1.0626362401030804,4.706781105024291,21.461019128906308
2.725383510984461,7.442652566852234,2.759500225748112
4.202599491536725,7.368111346504549e-07,13.941444558511261
0.37815732438041266,1.9116032280082262,5.736898972346772
1.2263919251072661,4.564050591730172,5.826006938967833
4.255017612978369,1.363328443574116,21.831310695478376
3.4517669987083357,0.09635284553112135,8.691816531072616
10.098640634069495,1.6709271445867442,11.769567778656238
4.379128848104138,2.5576958776988223,18.88429442080198
2.1686100054661273,2.6725556326806896,30.253532349839418
4.387841127941998,0.18846849240084745,28.203273692775877
3.0686685031680923,1.5900756672163502e-06,7.082033735050826
9.15784195020791e-07,0.5017087410225384,8.3306968764316e-05
4.166741280340998,0.0,13.088114392086407
0.0,4.7556901395590785,9.50249373508238
2.7000738054980213,2.330256113050778,4.952605590719646
6.956223299751921e-06,6.95125603218361,6.95126298840691
0.9490051767583277,5.316873574446667,9.839436729734153
3.4510288914927064e-07,1.796591075132914,3.070995897424075
5.243947431249391,1.6349301138241593e-06,22.844993753614034
0.9037036141785307,0.34864511459261016,3.8049853995372613
2.538648133290035,2.8350464206416097,50.21999906734306
3.320889930411454,0.6841831427958387,9.338483489239762
3.64822652917068e-06,1.7780895097686573,2.240590792872844
1.8463023600244783,0.0,0.0
4.970813895330281,0.8862451911615278,14.530219755160914
1.9472880880819085e-06,2.4829121003932464,2.4829140476813345
0.3478590533599803,3.300147318083138e-06,1.2188764927259057
0.0,2.189645968229494e-06,6.088730662543984e-06
3.84781477101284,0.1631771341578629,5.720687409846029
0.0,3.8465013666184933,5.5220067501068115
5.644124840621278,1.3585146645666846e-06,12.31795196409459
4.320037647180724,0.0,8.199043717476288
19.74786809624736,0.39054719824042583,20.138415294487785
2.239772142194638,2.0410134079286597,3.289886027595462
1.8682117412973511,5.8818034938084125,23.01097930062329
5.501326427372904e-07,5.259773519965293,1.0429024736846084
4.211921607967443,4.16543044167914,10.73691757125956
1.0900175386481756,3.262818933035442e-06,6.289956912835256
2.226090236497062,0.0,4.048839088122897
9.91536327261651e-07,1.5379677215479362,7.714077617912749e-06
2.0825418116184715,4.480366405253797,5.629758391575102
1.675987732037272,10.041456521345767,25.757006401282027
3.1203176242289214,0.9571583907706129,11.97249771797139
5.446712186653508,1.3295458714997321,13.630584088708792
5.493739006486347,0.0,7.531628023554919
4.72156523878394e-07,0.8107367529456676,1.6147083671432636
7.8148887626601375,0.0,15.262262339723303
3.065859616330669,0.0,0.6551859535178244
3.84601442572148,1.623057096460239,2.011314793113147
1.0282729512903883,1.9145081820337315,15.690048142845505
3.120719439905775,0.16284923617548813,8.689151894317472
5.513184606750768,2.7662983279098405,23.420680535798077
1.8827963799671658e-06,0.6497305346908309,1.6028543838743774
6.081682625023244,1.4013597987736717e-06,27.062013521495437
1.6351234267600105,3.8636238617290477,10.185511865768326
3.137741159987045e-06,2.7981392358769637,0.9259573420375354
2.952619962987683,3.4178199044740922,18.646993561040173
2.9815251839098965e-06,3.709565692920717,25.61383504723102
1.9553135684679732e-06,0.9403248179507827,1.513357491098381
3.900564016380276,0.557699298511539,63.00347891072586
3.8134245688186916,0.0,15.119733572683133
1.6332539244598567,3.369381315342272,43.22036926352014
6.031906668940994,1.2259389770042335e-05,18.945034600510702
3.9281291384660793,1.608187214675208,13.989223447941578
1.8220813043967632,2.347652936856859,24.414287771401177
1.581177781695239,5.175874374040979,36.60989579168438
4.763453086467692,0.29679994693320383,23.72831247352582
2.5610431163856167e-06,2.7509201971015753,1.8901491107688995e-05
3.7162002690956797,1.9068080977454236,81.5866447230668
1.9352109882896489,0.8436738182164755,3.5854043878631323
2.699148084559566,0.5230545839193748,24.297344026218976
0.31273497689874935,4.621319995761256,3.7591735883929083
4.33821643508972,1.8404029939399997,28.64809917608241
5.582732996768887,1.4344336121627979,6.56357153887811
4.338095821850576,3.806711765493243e-06,4.338099628562341
4.204549973549012,1.2108300460544197,4.768628446163074
1.03783113487081,2.24422717451511,18.550748718182312
5.108652667676783,9.361798732442831e-07,4.41190600379623
0.0,2.3382520381168086,0.6436601616896248
5.663681571833242,0.0,23.44465749235679
1.7120994602728659,1.0057950227719576,7.496976790949956
7.295607740784394,0.0,1.3176129624933368
5.56716467306077,2.1403311256298387,24.9207377038831
0.9412550967379107,2.755520423632235,23.002017262448156
4.907020980982546,2.7723588439277247,7.908269492147776
1.4584824939504268,4.480930399319551,73.11972869662353
0.5453350344811948,3.966371913605299e-06,2.8788232195183685
10.59841712217543,0.0,43.87858968938388
2.525919587212536,1.2730217138592434e-06,6.872352497407466
2.811933647545572,0.466273403817208,49.39434144165136
1.7339953601582585e-06,2.41690591689917,7.5750657760734
1.7119215762252085,2.0164661071591277,9.79589674817969
0.4730369158557505,3.341873699070827e-06,2.415846438534901
7.1034967956338555,0.6009750117479743,44.1958066142761
3.657244756750409,0.29474169897758734,2.9057167031490083
0.7839556965558422,2.810562644655346,13.265013740528437
2.5671867323748634,2.2532959838689877,6.27751290603367
2.5324361418562307e-06,0.9424640994556839,2.163954721721609
1.967922735267807,2.745762573718924,7.272815354268312
0.5898053413479599,3.4825945153963906,6.774122456761087
6.0582195792377146e-06,2.7908554362057583,3.868042101743661
3.1974462792217277e-06,1.5838224294044738,1.5838256268507531
1.294483001229978,2.699164954670058,8.506144318279606
0.0,6.505633440389902,9.866863489151001
3.7688023799980046,0.7996996081048587,35.39757834946221
0.6094862330711395,5.222038537495615,36.97435470377584
7.0848655849302435,0.9556284522283868,5.854210624582136
0.2710608035034832,5.341733655675889,0.9405163349416116
5.43616898766771,0.6128416953471276,22.968481390578354
7.5094712512737605,0.0,7.048221042559752
3.963273221252983,3.5490168445756836,33.89077767694539
3.3598426787759332,4.499007570779892,26.618538814219118
7.2108350113963375,2.5992414477073527,23.17279630186184
7.065902449784889,2.362640452451393,9.428542902236282
5.820972537495181,5.888220413179381e-06,5.8209784257155945
3.1748024722468052e-06,1.0950931866047338,7.136042109623255
0.3890713484761429,2.0315891935003427,2.9348570389156308
0.0,3.4421184711057227,19.108289314070273
2.1123005260761187e-06,2.140845410125833,1.8794138352812347e-05
7.29253008718189,0.0,8.323463820117015
9.068850084566545,2.5959138691101666e-06,25.134760158812934
4.914950163144154,1.2564400327753718,32.265090387635404
1.3512138064455497,1.0167909556571146,6.372184449283906
3.153050904740166,4.220630889683174e-06,36.78942402047721
1.6252629632323101,0.9804709842235657,6.787582248545977
3.148726475452058,0.0,3.892410331737123e-06
1.9515470227792525e-06,2.719306711440871,2.282160324581324
0.0,1.1410548261721916,1.9435756518611018
3.568020763040048,1.9086032879929704e-06,9.480145681544697
2.754858834402264,2.37893221502212,10.520485633153285
1.1476053736011966,2.5183597175449917,29.058242084764345
0.1616550715154352,1.3681207464689658,2.1611626663381136
1.4173258061854888,2.743442182193754,13.550175659460862
0.0,0.0,0.0
6.889328970074456,2.430952128951174e-06,16.27572354871201
5.248176345699725,1.2198026417862966,19.028741933603563
1.1280305942186203e-06,5.025023962747535e-06,1.550812028797583e-05
2.5196167702805417,9.156438533896058e-07,1.882437754506691
0.8116248205988438,0.8080897462698772,2.6873930934319303
2.5329952380834353e-06,2.263648385736364,16.32821365320971
1.6744791982891992e-06,6.460759241907906,30.20780036527984
1.0766509935219182,4.0645701227400856e-06,7.388134684693828
2.620418309542814,0.8874315245415204,3.5078498340843343
0.0,3.2033646130665474,6.16609218457399
1.6446164098833294,3.801152975147692,42.60542797003619
1.0226349779642965,5.685904202225479,4.624688033839092
1.193183158861647,2.88786753104472,26.369054718404136
3.808439345245562,2.230490668873258,28.446300362925278
0.7080501311910865,4.696754798781859,15.250731236534243
0.7652085639610091,2.5077165222010507,7.286718355747492
4.397999944422997e-06,3.013678106287728,3.7573874407353482
0.6861815820144185,5.2161943056175835,4.7827654773168
1.7198728104739964,4.318446810952944,6.03831962142694
0.0,1.1327334509963838,1.3966191212886918
1.252781388298983e-06,6.047540313956716,17.198404850511025
4.0983091628414465,2.6107966077246347,36.63619240200905
1.9581301244571354,1.5226204657881677,43.922466033364124
1.2244697155132103,1.9775008474265827,3.350556647837078
2.0790817944251363,3.3690391121257084e-06,9.279435605501979e-06
3.9454230909007193,3.1640462940510585,7.109469384951778
1.0844847147859502,2.969056533186451,25.777829073673544
6.415120992980661,4.839473199322641e-07,12.226588381573595
3.233042040498089,1.40741140703572,14.704907470213879
2.0968323486378972,1.9439065499419677,20.036121294958498
2.433197582242652,2.8415558564636636,27.87093972922341
4.202616909882734e-06,2.227679269727851e-06,1.0148299328882322e-05
4.069844418125755,3.469441311691884,7.539285729817639
1.339803041827592,2.502726295260208,26.079044203515437
2.97838058297268,5.219977053404521e-06,7.091558381934776
0.11300368143318588,5.9418789296982535,7.213940768065974
2.400950761500978,0.13114544163839018,10.417673943945706
2.1810350393371882,1.9409453544891318e-06,11.893714151077987
2.215955181876323,1.4674105368625356e-06,5.960464477539063e-06
2.5633319955045675,2.160058873773756,16.544450283188155
1.9441208034771158,1.087991665352577,5.738982850863879
4.385374709808919,2.135546023488251e-06,24.83539260502752
0.0,1.3524898909959755,1.0495280834672625
6.0147448645477555,0.724439947392111,10.793999141337315
2.616076207312377,0.5537360643491479,37.47078605959346
1.3474289735902074,1.3138262413040458,9.377939420744026
3.314405588076055,0.8830687717250953,14.086602932574104
10.730457484746976,0.21335674564375182,16.196451309624013
1.2982963028318486,7.590969905750894,24.45790597239251
0.821429421943431,1.4359301903378507e-06,nan
3.466509152153729,0.0,10.402653682934648
2.7456341570472795,6.420828113626934e-06,23.612273916361566
0.0,3.332381738980007,6.863701343536377
2.178942397546399e-06,7.40373385771408,1.4066941831699728e-05
0.21084222223994764,6.212220190382038,19.383846109831858
1.9139576583739375,0.0,10.38946039876682
1.1703212740217157,0.0,1.5504500206046705
6.055178607663849,8.261611848254047e-07,10.220029297302686
3.2121332511373635,1.501025320112253,14.973003683269543
1.2177522204271485,5.427308849835327,5.698124414356214
1.5660404801252103e-06,3.9910721243736287,6.344855346931565
1.8445930182378905,0.795159683850567,5.936217831318512
1.4905645899081166,3.1018299929497384,8.92883392734034
3.7842643960822335,2.6257525908952775e-06,nan
0.0,2.2517166613639086,0.0
2.614688800135269,2.8057140128644207,12.090703932531632
5.454500200702191,3.2372970021986888e-06,5.263741339974185
4.994820370978247,0.9868856067397404,19.005301435709693
4.8255107574212985,0.08935878727179022,30.008558142061638
1.9426441500481686,0.0,7.285191597966454
1.334672020543696,2.3429077821116424,7.117333668098539
1.866265169102197,5.720182278940255,24.227824095887293
2.322940669234672,2.6447254620684824,4.9676661313031545
1.0425693183323006,3.021109558134861,7.694836278094767
5.57369715889223,0.0,22.750132953019474
6.248767359690742,7.274941913855399e-06,6.248774634632656
5.305875046400953,1.4442904569347539,23.80282244158236
4.024502892746744,2.00152727593653e-06,8.086072374100016
2.769599797451868,0.0,8.05665983447275
2.3081220075140544e-06,0.0,6.655768937847284e-06
3.092359025770455,0.0,7.34365695581856
1.2634206172121198,2.3079958787743955,13.731717699440148
3.109581479636179,8.582256368306615e-07,19.575322775590937
0.9547372803346478,0.0,1.774489757790568
0.0,5.765672376323383e-06,5.765672376323383e-06
3.6581594875912793,0.0,29.666381541556678
0.0,1.8605020773869327,4.615970672657189
6.722369014599135,0.0,10.318862083290854
3.571188605044407,0.3389760734368258,21.020091907231578
0.8997212505531637,1.019048187088102e-06,5.227456831382311
3.3259284247714005,1.313278687422644,19.160856477555612
1.925123669469179,0.0,3.811070431903225
3.0455883313819236,1.0373422218402235,2.5309962750115935
3.8807037855114714,0.3615922262719735,31.756336049433983
4.906478055962451,0.4260319915170724,12.503001434822849
7.034376018867171,1.8573239389181173,16.278921859424464
6.878201498276445,1.796353693767733,37.720811880256974
5.006572256917331,1.2074156045347064e-06,4.715700437912389
2.4082951408445217,2.144559777969784,11.184205193162944
2.5607899000928684,0.0,6.128307013729021
3.476984604811378e-06,1.8024778906197752e-06,2.2210179044096697e-05
7.592359542635686,0.6494448697190109,22.508092060897397
3.029119582033071,1.8567942866397529,35.43723503224185
4.177720433829705,1.9722839395810758,16.24202669565409
1.2417318464797498e-05,0.0,1.2417318464797498e-05
0.7604923455333275,1.1509369619394563,24.542081493446574
6.434201617478333,0.0,6.434201617478333
1.7603998832961696,0.0,4.787313154203671
3.9316326339772694,1.3204249244036033,10.089307907232621
2.49683316778569,3.4570120935404822,6.379520381685452
7.867617864154473,0.44721529701280616,26.656404006634162
3.2237363367999095,2.0941780165946415,43.36854731823091
11.576031875601007,0.46962658827115716,31.86639347454897
3.7638096031118393,9.682098687889169e-07,15.448118024586279
9.368868135891805,0.7677964111106302,28.41077236004319
4.887613810826437,1.3053803462170757,17.179471251299915
9.348105888399065,0.0,7.0346229254342925
1.077799582911843,2.3171037473600644,4.612426518847541
3.073779931367838,0.7952231766939193,31.37154029758864
1.7830342401624037,1.235259861478271e-06,20.77533195088972
5.2789616525501595,7.473572828605269e-07,26.513939030664744
1.592518992671864,1.5959415265430188,18.959262665835325
2.0495973042216993,5.853373219358222,11.312376965163471
1.4015715762223886,2.2638812332893057,21.206032305468646
0.0,1.8653660605352327,8.246379163992936e-06
5.4970386086673955,0.3332493802631692,37.47979395051064
5.1268513644467895,0.8513691520350919,22.16186940440316
4.294206177803696,7.730323866842262e-07,21.439180820661374
1.757310596836302,3.0706905025789133e-06,nan
4.805653663301418,6.3372462309104955e-06,12.253347117168989
0.8937102925799549,2.267651968741167,14.360585320130513
3.05523885971043,0.0,3.05523885971043
1.0000335233317967,3.330763945888653e-06,5.154952096843582
0.9179576974116957,4.401760003666675,68.96189693733079
8.879971504211426,0.0,nan
2.085816535486599,2.399461587330601,16.972170814972287
3.2212301878626235,3.605020401369288,28.61517027275053
6.8939123777960365,0.7246704615971679,nan
21.801314678852943,0.771515350157182,66.6130033564643
1.201195405821891,1.7362792542753043,10.718920847927068
3.0270089311714248,1.97851432177138,42.534098340436216
2.548871574122142e-06,3.3831886755642024,3.0081160998092304
2.087258433516971,0.5026000475351958,21.33444294338124
6.699865899206984,0.0,10.768739409302592
3.8776630855126073,1.0930420446521093e-06,11.110373066608396
4.902773156459097,0.5978531431833544,24.04260547239686
0.9555919210960705,2.7820066371293026,16.18273469112301
0.0,3.5937363052724163e-06,6.125925847123753e-06
3.4427651220682325e-06,0.9806572984110971,6.186235848238184
2.714251331858619,4.335341904084872,10.355652986203035
0.2020269359366797,1.3333320062267726,3.00962561158699
1.7073527298327624,4.887762143961544,24.21963091156354
5.517644787802734e-06,2.980584872925502,8.396937675866639
3.036121463120201,4.079083775964182,8.856702352230398
0.0,7.4307685907755,20.361316204071045
0.0,2.7519099721624904,1.50255928329482
0.9299722292246098,0.5860758954704877,12.565124989716164
5.5467162311146475e-06,2.260574730512995,16.691389414824535
2.684578341068419,1.3521318687381e-06,6.87808971955797
6.521004359300007,1.2470817614154924e-06,8.466431420155407
1.3830902690906985,3.6213911132097785,18.354068775533012
2.0655051827410923e-06,1.2054767037573894e-06,1.137571813495594e-05
5.440215243726798,0.0,13.922528635574869
2.829772335184871,0.0,4.767263642847395
2.4500019828418114,1.4293294548593936e-06,10.663269070882846
2.321276974660657,1.8613725046668024,17.096303246587986
3.6003392232421207,2.600568557775728e-06,19.11944700363171
3.05014918944779,0.6008980508868147,2.8889232878263735
1.2552612621201458,1.7307171163854154,23.04821582448872
4.562025183219608,0.4166910582851339,27.453804536421202
0.7750414969688674,4.466694155229286,3.761252899830217
1.0596740015315975,4.625209422717669,40.76400452157533
4.559376546556393,1.2294440286572217,2.822993666353964
4.507695036660582,0.36935648811486066,36.961437974562486
0.9281569694849425,1.842320541932682,61.17444483029903
1.5698782648539343e-06,0.9835095560803673,3.9620768114925546
3.5765754748216416,2.2319645057909702e-06,nan
2.1922038845284245e-06,1.3655943947781484,7.270736262364496
2.46136009563825,1.0635767247799426,20.10876579356628
5.079583202648834,6.293915924778269e-06,5.0795894965647586
6.83021266851887,1.6467263685831976e-06,19.61481299768114
2.541115125027271e-06,4.796642755607426,4.796645296722551
2.0529356183045806,0.8680260014458885,20.95994303257268
4.114804940694155,7.342195643108508e-06,4.114812282889798
2.3372674415581973,0.4007077557827139,2.737975197340911
2.7877205302988837,5.23646251128727,12.95596728291417
2.2842341847526358e-06,1.7808240580680373e-06,4.0989164072927564e-05
10.949758820600604,0.6897340816152647,32.42804812191913
4.2566135766358215,5.617706054978379,20.575407473911923
4.9370328481749155,5.165741928996541e-07,26.962379853433546
0.5873354343660822,0.21758321123654883,4.876824323647247
0.8036971684039821,7.3544659360606985,6.572003086290017
5.9604644775390625e-06,4.402874741852258e-06,1.1920928955078125e-05
2.1279030944774813,2.0310690718460203,3.5924236727563303
2.728885540467106,0.0,8.627867213591635
0.09806644844325708,3.3870394776959274,6.955259309554963
3.602321437794314,1.241364143537737,16.99110359389407
3.937982335529907,0.0,4.451793525069557
2.2383974380960683,0.18334670475137083,9.0251581648512
3.784037253502908,1.3877449969607822,10.635384787460932
1.0042144964328739,2.0055657895142387,11.710628304085649
4.668609041603856,4.77599193846489,38.447020769207185
3.150294943239878,1.3837012520582883,3.8272478069207017
1.8950279233672254e-06,0.0,1.1506693020375029e-05
1.4611985567629686,1.9490828029147245,15.380559500737544
1.8884098501935234,0.9193472734288799,38.94685941034143
1.1298802884697206,6.615472987501972,36.36910992604886
2.193744049891158,0.0,19.029615399271147
4.504819342996429,2.925879980883675e-06,12.088360275944936
2.0000200442202223,0.36750054249139874,12.17982156335869
1.3632862372302244,4.498867769464889,6.097127320937355
3.9661204560134347,1.181838738297468,13.117786431574906
3.2743355075188707e-06,4.7761290697677,3.059693084587543
2.487180946057795,1.720180111494251e-06,56.21104436984068
2.4910238451429096,6.295766388461642,11.520031409209
0.7973257053984093,14.902267013834212,8.719020472561326
0.0,4.224267818232812,5.073467597987798
2.4305508740041026,0.0,27.226348593458805
3.3113664435878762,0.0,21.00468681773204
0.7807129572151303,4.0710790386214895e-06,0.780717028294169
3.187563663465502,3.93825099314474,7.125814656610242
0.6682071705690104,0.874292493488757,3.0265195768871216
1.473031456437619,0.3045776130422493,2.3136151286708433e-06
8.28382092671334,0.28680533246754686,29.190060737660723
4.589031706383251,1.9361461392799084,16.866167482270907
0.3095058537354478,1.116816097026091,5.557561188012693
1.299736438774245,0.0,13.087083727112496
0.0,1.1192793726379475,8.303273146054408e-06
0.0,5.157221908748961,12.103786882437532
5.113423381089388,1.767964897874003,14.677005104723882
1.6500230032200887,3.5277582456144483,15.850443511912797
5.765795923286083,0.4474524809003222,35.76310724699554
1.1569574850393831,1.3650190404250644,27.36002288071417
2.708057303151461,1.9275215511295793,10.410387636362556
6.090850773066647,0.5906718989662679,2.100124634967781
4.534690473628776,0.0,13.678200394100834
0.6665891448353283,1.4412340967863453,17.924150751538843
0.0,6.781382956045097,10.72515166661129
4.691766220803105,0.0,4.691766220803105
2.217928505008204,0.0,2.217928505008204
0.518344697294572,0.8387045457953735,2.9982898713359947
2.4635555674872185,1.0574196971922225,10.26147938846362
4.345334112089976,0.0,4.345334112089976
1.5775476337626955,0.8767108894868428,48.688016326852264
6.281930236158438,1.0804337813985439e-05,6.2819410404962515
4.4502738651264595,0.4815027286735641,18.84158970108269
1.3622572157356758,4.037716383833734,5.4889710740832625
1.3223979165614603,5.851942593247398,20.449457546781737
2.365664832511908,1.7958200835863682,10.352147876087178
2.010053625317202,1.0459402006701823,10.017998209417247
4.3202019093728755e-06,3.373490467764078,9.098608842652066
5.762155554004643,3.0761010562800516e-06,24.42313980275065
1.7340075604105838,1.1541805526186615,49.387337057397545
0.0,5.4971536915353506e-06,2.9339011601691604e-05
0.7793612742721203,4.0804019448873045e-06,7.31803850633972
0.5429558766538124,4.26347811812436e-06,0.5429601401319305
1.2583482167874727,1.3567502413526769,23.622036748706492
1.9054861761428872,4.290614649340033,7.6443651671139685
3.5534229638215344,2.3807831656173004,15.115607042159146
5.102794158555293,1.0066282857045883e-06,13.872163196190943
2.1507628042365216e-06,0.0,2.1507628042365216e-06
4.705049499492813,0.0,7.120960182661198
4.935125265791258,0.0,1.4160023845866636
3.9064359733636476,2.4778700572299205e-06,8.073320644640637
2.8427162845970813,0.46179766807400513,2.574057427989332
0.0,7.609300465333693,18.094604200899305
12.929554581120023,0.0,25.77965644475227
2.855973690016648,0.6262233240087323,32.94366859105763
2.473994740972574,0.0,7.122209319601114
1.209892905934661,1.1261862449052447,3.354526231214079
2.240885936928434,2.499996274338357,24.110662546321773
1.7666294083166534,2.6652507798568115,9.338012747419835
4.75819349148587e-06,0.3457385230264796,1.1018555454094252
4.176098233958398,2.5897363852364235e-06,6.713479795596752
1.752532202971195,3.132818202737882,4.75696355113095
6.649130320748486,1.4292479188221958,42.39287994320687
8.49072792211591,0.6588774986480507,33.593045223724566
4.030501351533634,0.0,5.1824055007898515
1.921701628398309,2.351896552805588,33.76991685791222
2.55745011008583,6.4473634450892146,19.302913085143075
7.135008813641144,1.28982305200331,15.916659499957554
0.4898324482575679,3.2445411639777366,59.98711646838345
7.383387890661687,2.661216850709339,6.700784551410916
0.7318471575567641,1.3408108460065729e-06,6.371493154395714
2.911418012918256,2.1998186912248684e-06,6.541448791434539
3.12773019434992,0.0,3.12773019434992
0.08485299427087427,5.071525820062027,56.491069712272925
3.7414436996862253,0.0,3.469033513746808
0.998890900103889,2.2129819328388907,14.21884181977822
1.4249766915827906,1.431856935858417,3.8001251282482196
4.068087041433728,1.1154807204661556e-06,94.94063232143151
0.0,2.27955601885491,nan
6.031871063942743,1.0489600069582743,49.4136979802759
0.0,4.677983332114912,4.042393180302507
3.2514830216194275,0.7398911311796841,7.240191626673354
1.264861523449388,4.638642383270569,7.937482025494231
5.097078199018021,0.0,34.96343373145418
3.0700398242465328,1.737631626871807,18.725779083263546
1.3447436387759484,3.37229424870353,12.957487686096048
6.409095385010909,5.935423518744221,94.8119953791778
3.8517657730624215,2.417787887130085,26.073340231200905
3.269100671708546,1.083761565831586e-06,23.059879440781344
2.5111458107416302,2.343450368890613e-06,8.537616812632516
4.70112292016152,4.040802319607111,8.74192523976863
2.8219702999106775,7.9181190881813865,10.740089388092064
5.011313260308877,2.4442562920173077e-06,28.20161954189715
1.0230302315181667,2.510861612503671,28.7085701243427
0.7261404990670766,0.22424146833474232,15.436153338310975
0.583861522635979,2.64705111559521,21.565501067137248
0.6740597814358315,4.703603689800252e-06,1.1133513414768712
3.135209663868606,0.7389037313121298,1.3536865951008565
0.76084432597236,1.7723714053425101,5.815916842513401
1.606951365966631,0.0,1.9861249711120343
0.4021989528783807,0.4999732778616224,2.5932930430365944
2.636751282571651,2.4970873284954256,11.84417931329305
3.5258074908372836,1.1841646019405988e-06,1.1651075905833865
5.84855696518513,0.3986575891775358,16.220842910338664
2.8519466685580044,3.6263215398421917,50.00537294390935
9.453597698842621,1.6468265765112609,31.2397851226968
6.834100473578915e-06,3.597929899006224,1.2831781721855096
7.101963227561576,0.0,11.842300950872156
2.2737406432669878,6.235898603120256e-06,3.716551661691729
5.0221476330297214,1.524573892107226,21.536826293531494
3.364361105101507,2.012230800694179,27.01880247911338
3.707234421843261,2.27998096780008e-06,6.500311900462241
2.844891982676995,3.754620096861517,4.786114351265169
0.29304549755103465,6.2373123686544005,22.371686351979143
3.7135435250822235e-06,2.230869748137899,43.74255345363064
0.3399143539917867,3.4964060958865046e-06,0.42525380807878665
0.7829307394027467,4.067048809670603,10.601732402466904
5.847439668859977,0.0,5.847439668859977
1.463515637359298,2.071480867898046,14.403065107494417
1.7211520271523586,1.7462012724050582,3.467353299557417
2.2299972770861882,3.4771684756842074,12.787098725223402
4.268256865189867,0.13503756418342586,4.909951791357546
0.6366517821732414,1.1426395024707574,2.1655063484788712
1.08657695241472,3.1547315347869453,26.117664447568714
10.178772896818467,0.0,28.39436225943598
3.137646991216054,0.9321412439807109,4.069788235196764
5.727765937224608,0.76323414655143,6.491000083776038
4.505197176851648e-07,5.394637995641855,10.612970106729566
3.0458515253617415,1.911139101294527e-06,7.567066625630545
1.8401396551647942,1.1724836651089339,3.75639496385049e-06
2.9355835292762613,1.6105043802989611,43.16109534280114
1.506985675386358,3.4485276485730942,11.365534504836454
0.0,4.094185031353988,3.622798640524875
1.5671155131394086,2.9820794584273758,3.969346794058828
1.4071786767154086,1.317984960763691,16.96802781599676
2.23276239302649,0.7121223230000382,16.165247712292302
4.719844805359637,0.4520647693881004,8.28654095148736
3.0723168335262927,2.6284221934419967,73.26424197669994
1.1780817962239696,8.437565095128639,9.615646891352608
8.293398233043487e-07,4.591508724683938,39.87596135539933
7.18859640976882,1.64171700818142e-06,19.744871774984528
8.288000292470121,0.0,8.288000292470121
1.0565935643557438,6.340056321583081,39.771701410587035
3.9313885814678575,1.6154891699470879e-06,33.606707094536254
1.7436000855907863,3.2565439464719135,2.154790852847858
1.3488224841667149e-06,0.9670654837125315,1.5863618460312519
1.1076154204532895,3.5844142620588,50.312254296644255
3.6432475914519555,0.0,6.9380892374811545
6.546963794727483,0.0,32.140975672472045
7.582787666493,0.6473213082013655,49.94645915954887
3.9275717173336386,0.0,5.153723807633341
9.257171853665808,0.3394051064028254,28.70524826781807
3.3135156190537347,1.9270580037421627,16.322873334103978
1.1519602221276155,4.283729126193256,23.330574139595235
4.6324362950921385,0.7536109935987146,9.176668703391854
2.674299525079491,4.29415670371869,1.7881393432617188e-05
7.622694758294154,2.7487063035689197,20.310919526288227
3.843077464867007,6.450182924437115,10.293260389304123
3.542234789221623,2.549163096506885e-06,10.571766581443057
1.681542716949943,5.273442678895137,8.11221806903154
6.23809082256216,0.18752587427864678,18.648699313759447
7.136826764966614,1.7351838037053512e-06,13.008290949908247
3.6424236302520665,1.1296999486956978,19.120213719467365
6.628631368484569,4.969020404675801e-07,43.840184487377144
1.6067889706089882,1.1673454808649582,6.370017466784228
10.651777203199764,0.30474211611743474,77.86763132923981
4.265820572083082,4.082839745826568,8.348660317909651
2.387007455171776,1.975998702951312,10.523052737275918
3.474587754853669,0.0,8.615985738629629
5.504058938896333,5.785491547064112,28.524073202248204
3.517343206330869,1.0634963164947717,20.613630448469458
1.590982938450924e-06,0.9795908865271628,2.4669137844059343
7.461462303944509,5.217539551954107e-06,7.46146752148406
5.745232853495645,1.8391140221096047e-06,10.507991497016274
10.683017106441222,1.315195028471418,18.652605807855757
0.0,3.038538341454508,7.519990323510233
2.233085043076595,3.63780061193941,5.870885655016005
0.0,0.0,0.0
2.6088183616961897,0.8348744753346753,21.326614614272426
4.7699835683976675,2.2684745259726196,14.496715353352375
9.22856818173564,0.9860694937998177,23.019364227578627
5.5935744302816675,0.0,36.36940863116526
1.450781646997216,0.8033730235554855,15.353452888062373
9.182188454598595,1.5634563859083886e-06,9.182190018054982
2.822869364288712,1.7639694304371651,11.39257709988147
5.124701576843334,0.0,5.124701576843334
1.3725881087063805,4.247805242876707,14.627787179553549
1.7791147746875016,4.472387428499341,60.66101464098035
1.986543777525341,1.3138227180246163,21.902832052297924
4.538409540100406,0.0,nan
5.742342854664355,0.8261062836072626,66.49164885099874
0.9616971189407968,1.4266717010617223,4.912032336133766
6.847289508570266,0.06593237724553572,27.73717141348958
3.5722177134646755,4.293542978979537,1.6860289423732215
7.492264573300879,0.6990575951724526,27.16728518780192
8.802990259370322,0.0,15.137921437383124
5.906829715864502,1.6643186680505984,9.34946276559783
1.6167835594903477,5.074908335721991,29.00494193269374
2.4350389799637617,0.27611574869547995,4.333145486430258
9.509499182451425,0.5274844200804337,33.02403858429352
9.094337636766603,2.001654330337775,38.08406486308671
